Year_Month,Topic,Words
0614a.,11,"0.021*""fund"" + 0.016*""activity"" + 0.013*""remains"" + 0.011*""year"" + 0.008*""realized"" + 0.008*""expects"" + 0.005*""moderated"" + 0.005*""lettersbanking"" + 0.005*""williams"" + 0.005*""john"""
0614a.,12,"0.063*""committee"" + 0.028*""percent"" + 0.018*""labor"" + 0.010*""expectation"" + 0.007*""likely"" + 0.007*""household"" + 0.007*""principal"" + 0.007*""harker"" + 0.007*""unemployment"" + 0.005*""sheet"""
0614a.,13,"0.011*""chair"" + 0.011*""expand"" + 0.008*""may"" + 0.008*""meeting"" + 0.008*""price"" + 0.008*""vice"" + 0.008*""fomc"" + 0.008*""extent"" + 0.008*""declined"" + 0.005*""expect"""
0614a.,14,"0.034*""federal"" + 0.010*""risk"" + 0.008*""pm"" + 0.008*""seek"" + 0.008*""normalization"" + 0.008*""release"" + 0.008*""would"" + 0.005*""moderately"" + 0.005*""michelle"" + 0.005*""structurefinancial"""
0614c.,0,"0.014*""gradually"" + 0.009*""exceed"" + 0.009*""supervisionreportsreporting"" + 0.009*""governor"" + 0.009*""enforcementcommunity"" + 0.009*""monththe"" + 0.009*""monthfor"" + 0.009*""providing"" + 0.009*""financing"" + 0.009*""banking"""
0614c.,1,"0.027*""principle"" + 0.013*""economic"" + 0.013*""step"" + 0.009*""deterioration"" + 0.009*""stable"" + 0.009*""sizable"" + 0.009*""place"" + 0.009*""solely"" + 0.009*""stance"" + 0.009*""declining"""
0614c.,2,"0.023*""anticipates"" + 0.014*""range"" + 0.009*""continue"" + 0.009*""analysisconsumer"" + 0.009*""currently"" + 0.009*""termsexchange"" + 0.009*""service"" + 0.009*""mortgagebacked"" + 0.009*""effectivelygradually"" + 0.009*""systemth"""
0614c.,3,"0.009*""financedealer"" + 0.009*""learn"" + 0.009*""paper"" + 0.009*""affirms"" + 0.009*""toolsbank"" + 0.009*""activityinterest"" + 0.009*""debt"" + 0.009*""way"" + 0.009*""gradual"" + 0.009*""resume"""
0614c.,4,"0.031*""holding"" + 0.013*""agency"" + 0.013*""warrant"" + 0.013*""open"" + 0.013*""held"" + 0.013*""prepared"" + 0.013*""target"" + 0.009*""following"" + 0.009*""approach"" + 0.009*""fomc"""
0614c.,5,"0.072*""committee"" + 0.025*""rate"" + 0.025*""balance"" + 0.012*""threemonth"" + 0.008*""year"" + 0.008*""structurefinancial"" + 0.008*""formssupervision"" + 0.008*""notesdata"" + 0.008*""decline"" + 0.008*""balancesotherregulationssupervision"""
0614c.,6,"0.045*""security"" + 0.018*""plan"" + 0.018*""reach"" + 0.013*""implement"" + 0.013*""available"" + 0.013*""initially"" + 0.009*""rising"" + 0.009*""implementationreportsreview"" + 0.009*""resourcesbanking"" + 0.004*""committee"""
0614c.,7,"0.031*""payment"" + 0.013*""data"" + 0.013*""treasury"" + 0.013*""financial"" + 0.009*""infrastructuresresearch"" + 0.009*""result"" + 0.009*""however"" + 0.009*""accommodative"" + 0.009*""achieved"" + 0.009*""decreasing"""
0614c.,8,"0.068*""reserve"" + 0.021*""month"" + 0.012*""would"" + 0.012*""interval"" + 0.012*""use"" + 0.008*""september"" + 0.008*""well"" + 0.008*""structure"" + 0.008*""outlook"" + 0.008*""reduction"""
0614c.,9,"0.064*""federal"" + 0.021*""principal"" + 0.017*""level"" + 0.012*""intends"" + 0.008*""judge"" + 0.008*""shareaddendum"" + 0.008*""plansall"" + 0.008*""process"" + 0.008*""model"" + 0.008*""necessary"""
0614c.,10,"0.018*""reducing"" + 0.014*""reduce"" + 0.014*""datafinancial"" + 0.014*""system"" + 0.009*""appreciably"" + 0.009*""detail"" + 0.009*""systemfederal"" + 0.009*""larger"" + 0.009*""pm"" + 0.009*""moreover"""
0614c.,11,"0.027*""normalization"" + 0.018*""cap"" + 0.013*""bank"" + 0.013*""reinvestment"" + 0.009*""capsfor"" + 0.009*""utility"" + 0.009*""adjusting"" + 0.009*""mean"" + 0.009*""edt"" + 0.009*""primary"""
0614c.,12,"0.031*""monetary"" + 0.022*""fund"" + 0.013*""tool"" + 0.013*""stability"" + 0.009*""databusiness"" + 0.009*""actionsreportsregulations"" + 0.009*""altering"" + 0.009*""decision"" + 0.009*""liabilitiesbank"" + 0.009*""composition"""
0614c.,13,"0.031*""billion"" + 0.018*""receives"" + 0.013*""efficiently"" + 0.013*""adopted"" + 0.013*""wwwfederalreservegovmonetarypolicyfilesfomcpolicynormalizationpdf"" + 0.009*""application"" + 0.009*""resourcesjune"" + 0.009*""changing"" + 0.009*""assessmentsfinancial"" + 0.009*""also"""
0614c.,14,"0.046*""policy"" + 0.021*""per"" + 0.017*""market"" + 0.012*""future"" + 0.012*""sheet"" + 0.012*""increase"" + 0.012*""demand"" + 0.008*""remain"" + 0.008*""size"" + 0.008*""policiesreserve"""
0726a.,0,"0.008*""continued"" + 0.008*""monitor"" + 0.008*""relative"" + 0.008*""payment"" + 0.008*""assessment"" + 0.008*""low"" + 0.005*""stock"" + 0.005*""inflationin"" + 0.005*""emerge"" + 0.005*""could"""
0726a.,1,"0.029*""federal"" + 0.024*""condition"" + 0.016*""expected"" + 0.013*""stance"" + 0.010*""employment"" + 0.008*""extent"" + 0.008*""since"" + 0.008*""run"" + 0.008*""price"" + 0.008*""seek"""
0726a.,2,"0.011*""stability"" + 0.011*""month"" + 0.008*""gain"" + 0.008*""neel"" + 0.008*""july"" + 0.008*""return"" + 0.008*""pace"" + 0.008*""holding"" + 0.008*""harker"" + 0.005*""suggest"""
0726a.,3,"0.017*""security"" + 0.011*""mortgagebacked"" + 0.011*""objective"" + 0.008*""expand"" + 0.008*""action"" + 0.008*""edt"" + 0.008*""described"" + 0.008*""wide"" + 0.005*""developmentresearch"" + 0.005*""robust"""
0726a.,4,"0.067*""committee"" + 0.010*""goal"" + 0.008*""determining"" + 0.008*""moderate"" + 0.008*""adjustment"" + 0.008*""debt"" + 0.008*""business"" + 0.005*""washington"" + 0.005*""far"" + 0.005*""balanceconsistent"""
0726a.,5,"0.056*""inflation"" + 0.029*""rate"" + 0.010*""appropriate"" + 0.010*""chair"" + 0.008*""expects"" + 0.008*""program"" + 0.008*""additional"" + 0.005*""weigh"" + 0.005*""maturing"" + 0.005*""shareinformation"""
0726a.,6,"0.017*""range"" + 0.008*""actual"" + 0.008*""vice"" + 0.008*""somewhat"" + 0.008*""decided"" + 0.005*""lag"" + 0.005*""path"" + 0.005*""mandate"" + 0.005*""remained"" + 0.005*""powell"""
0726a.,7,"0.030*""percent"" + 0.016*""activity"" + 0.013*""measure"" + 0.013*""remains"" + 0.011*""maximum"" + 0.008*""medium"" + 0.008*""june"" + 0.008*""email"" + 0.005*""reference"" + 0.005*""effect"""
0726a.,8,"0.011*""continue"" + 0.008*""pm"" + 0.008*""bank"" + 0.008*""strengthen"" + 0.008*""household"" + 0.008*""implication"" + 0.005*""cook"" + 0.005*""implementation"" + 0.005*""manner"" + 0.005*""share"""
0726a.,9,"0.040*""policy"" + 0.016*""agency"" + 0.011*""international"" + 0.008*""principle"" + 0.008*""basis"" + 0.008*""incoming"" + 0.008*""term"" + 0.008*""treasury"" + 0.008*""datafinancial"" + 0.005*""lettersbanking"""
0726a.,10,"0.011*""take"" + 0.011*""target"" + 0.008*""h"" + 0.008*""likely"" + 0.008*""pressure"" + 0.008*""patrick"" + 0.008*""including"" + 0.008*""recent"" + 0.008*""data"" + 0.005*""assessing"""
0726a.,11,"0.017*""development"" + 0.011*""account"" + 0.011*""remain"" + 0.008*""ass"" + 0.008*""issued"" + 0.008*""kashkari"" + 0.008*""longer"" + 0.008*""note"" + 0.008*""l"" + 0.008*""normalization"""
0726a.,12,"0.019*""fund"" + 0.013*""information"" + 0.013*""reserve"" + 0.013*""financial"" + 0.011*""expectation"" + 0.011*""outlook"" + 0.008*""year"" + 0.008*""realized"" + 0.008*""job"" + 0.005*""protected"""
0726a.,13,"0.032*""economic"" + 0.032*""monetary"" + 0.008*""fomc"" + 0.008*""open"" + 0.008*""declined"" + 0.008*""reading"" + 0.008*""release"" + 0.005*""structurefinancial"" + 0.005*""michael"" + 0.005*""austan"""
0726a.,14,"0.027*""market"" + 0.019*""labor"" + 0.011*""time"" + 0.011*""risk"" + 0.008*""jerome"" + 0.008*""gradual"" + 0.008*""c"" + 0.008*""unemployment"" + 0.005*""auction"" + 0.005*""toolsbank"""
1101a.,0,"0.033*""rate"" + 0.033*""policy"" + 0.018*""activity"" + 0.015*""employment"" + 0.012*""remains"" + 0.010*""objective"" + 0.007*""time"" + 0.005*""food"" + 0.005*""structurefinancial"" + 0.005*""although"""
1101a.,1,"0.013*""reserve"" + 0.008*""implication"" + 0.008*""ass"" + 0.008*""edt"" + 0.008*""moderate"" + 0.008*""low"" + 0.008*""actual"" + 0.008*""hurricanerelated"" + 0.005*""policiesreserve"" + 0.005*""committed"""
1101a.,2,"0.016*""financial"" + 0.008*""reading"" + 0.008*""jerome"" + 0.008*""strong"" + 0.008*""realized"" + 0.008*""return"" + 0.008*""strengthen"" + 0.008*""disruption"" + 0.005*""model"" + 0.005*""marketbased"""
1101a.,3,"0.059*""inflation"" + 0.032*""economic"" + 0.027*""percent"" + 0.007*""since"" + 0.007*""month"" + 0.007*""action"" + 0.007*""basis"" + 0.007*""gradual"" + 0.007*""wide"" + 0.005*""gain"""
1101a.,4,"0.013*""stance"" + 0.013*""measure"" + 0.010*""take"" + 0.010*""maximum"" + 0.008*""decided"" + 0.008*""recent"" + 0.008*""determining"" + 0.008*""run"" + 0.005*""effect"" + 0.005*""lettersbanking"""
1101a.,5,"0.031*""monetary"" + 0.023*""condition"" + 0.013*""term"" + 0.008*""maintain"" + 0.008*""however"" + 0.008*""indicator"" + 0.005*""could"" + 0.005*""alter"" + 0.005*""energy"" + 0.005*""assessing"""
1101a.,6,"0.019*""labor"" + 0.016*""expected"" + 0.010*""international"" + 0.010*""risk"" + 0.010*""chair"" + 0.008*""open"" + 0.008*""note"" + 0.008*""adjustment"" + 0.008*""h"" + 0.005*""michelle"""
1101a.,7,"0.029*""federal"" + 0.008*""data"" + 0.008*""email"" + 0.008*""k"" + 0.008*""seek"" + 0.008*""affect"" + 0.008*""likely"" + 0.008*""year"" + 0.008*""neel"" + 0.005*""solid"""
1101a.,8,"0.016*""range"" + 0.014*""continue"" + 0.014*""remain"" + 0.008*""somewhat"" + 0.008*""additional"" + 0.005*""lisa"" + 0.005*""described"" + 0.005*""little"" + 0.005*""manual"" + 0.005*""banking"""
1101a.,9,"0.013*""information"" + 0.010*""outlook"" + 0.010*""medium"" + 0.010*""stability"" + 0.008*""release"" + 0.008*""november"" + 0.008*""datafinancial"" + 0.008*""pressure"" + 0.008*""relative"" + 0.008*""bank"""
1101a.,10,"0.058*""committee"" + 0.008*""harker"" + 0.008*""patrick"" + 0.005*""bowman"" + 0.005*""principle"" + 0.005*""implementationreportsreview"" + 0.005*""paper"" + 0.005*""impede"" + 0.005*""experience"" + 0.005*""goolsbee"""
1101a.,11,"0.019*""fund"" + 0.011*""goal"" + 0.008*""unemployment"" + 0.008*""longer"" + 0.008*""declined"" + 0.008*""pm"" + 0.008*""extent"" + 0.008*""price"" + 0.005*""prepared"" + 0.005*""compensation"""
1101a.,12,"0.011*""september"" + 0.011*""target"" + 0.011*""expectation"" + 0.008*""quarter"" + 0.008*""near"" + 0.005*""barr"" + 0.005*""appear"" + 0.005*""austan"" + 0.005*""resourcesnovember"" + 0.005*""w"""
1101a.,13,"0.011*""appropriate"" + 0.011*""account"" + 0.008*""monitor"" + 0.008*""c"" + 0.008*""pace"" + 0.008*""hurricane"" + 0.008*""business"" + 0.008*""vice"" + 0.008*""powell"" + 0.008*""incoming"""
1101a.,14,"0.026*""market"" + 0.015*""development"" + 0.008*""agency"" + 0.008*""security"" + 0.008*""issued"" + 0.008*""l"" + 0.008*""remained"" + 0.008*""assessment"" + 0.008*""including"" + 0.008*""kashkari"""
0131b.,0,"0.056*""strategy"" + 0.021*""email"" + 0.021*""organizational"" + 0.014*""identical"" + 0.014*""organization"" + 0.014*""paper"" + 0.014*""model"" + 0.014*""estimate"" + 0.014*""central"" + 0.014*""previous"""
0131b.,1,"0.015*""mdrmmoney"" + 0.015*""databusiness"" + 0.015*""economic"" + 0.015*""reaffirms"" + 0.015*""often"" + 0.007*""monetary"" + 0.007*""reaffirmed"" + 0.007*""updated"" + 0.007*""median"" + 0.007*""participant"""
0131b.,2,"0.022*""unanimously"" + 0.014*""articulates"" + 0.014*""systemfederal"" + 0.014*""participant"" + 0.014*""flexible"" + 0.014*""balancesotherregulationssupervision"" + 0.014*""coordination"" + 0.014*""unemployment"" + 0.014*""protected"" + 0.014*""avenue"""
0131b.,3,"0.038*""january"" + 0.030*""pdf"" + 0.015*""financing"" + 0.015*""policiesreserve"" + 0.015*""assessmentsfinancial"" + 0.007*""federal"" + 0.007*""call"" + 0.007*""unemployment"" + 0.007*""recent"" + 0.007*""economic"""
0131b.,4,"0.023*""reference"" + 0.022*""medium"" + 0.015*""januarystatement"" + 0.015*""similar"" + 0.015*""resourcesjanuary"" + 0.015*""service"" + 0.015*""notesdata"" + 0.007*""adopted"" + 0.007*""open"" + 0.007*""longerrun"""
0131b.,5,"0.022*""first"" + 0.022*""inquiry"" + 0.022*""week"" + 0.015*""normal"" + 0.015*""resourcesbanking"" + 0.015*""known"" + 0.015*""actionsreportsregulations"" + 0.007*""open"" + 0.007*""summary"" + 0.007*""estimate"""
0131b.,6,"0.071*""monetary"" + 0.021*""pm"" + 0.021*""call"" + 0.014*""consensus"" + 0.014*""financedealer"" + 0.014*""infrastructuresresearch"" + 0.014*""analysisconsumer"" + 0.014*""december"" + 0.014*""provides"" + 0.007*""medium"""
0131b.,7,"0.022*""version"" + 0.022*""bank"" + 0.014*""financial"" + 0.014*""accountshousehold"" + 0.014*""revision"" + 0.014*""developmentsregulatory"" + 0.014*""application"" + 0.014*""washington"" + 0.014*""implementationreportsreview"" + 0.014*""developmentresearch"""
0131b.,8,"0.050*""committee"" + 0.028*""adopted"" + 0.021*""data"" + 0.014*""dcjanuary"" + 0.014*""statutespayment"" + 0.014*""projection"" + 0.014*""regulation"" + 0.014*""toolsbank"" + 0.014*""median"" + 0.014*""appropriate"""
0131b.,9,"0.041*""reaffirmed"" + 0.034*""open"" + 0.027*""annual"" + 0.020*""release"" + 0.013*""principle"" + 0.013*""updated"" + 0.013*""structure"" + 0.013*""termsexchange"" + 0.013*""recent"" + 0.013*""formssupervision"""
0131b.,10,"0.053*""longerrun"" + 0.040*""market"" + 0.040*""federal"" + 0.033*""meeting"" + 0.013*""ratesmicro"" + 0.013*""summary"" + 0.013*""payment"" + 0.013*""constitution"" + 0.013*""legal"" + 0.013*""systemth"""
0131b.,11,"0.023*""stability"" + 0.015*""sharethe"" + 0.015*""street"" + 0.015*""board"" + 0.015*""initially"" + 0.015*""share"" + 0.007*""week"" + 0.007*""meeting"" + 0.007*""reaffirmed"" + 0.007*""strategy"""
0131b.,12,"0.030*""reserve"" + 0.022*""datafinancial"" + 0.022*""est"" + 0.022*""amended"" + 0.014*""supervisionreportsreporting"" + 0.014*""stock"" + 0.014*""forumsworking"" + 0.007*""strategy"" + 0.007*""annual"" + 0.007*""adopted"""
0131b.,13,"0.071*""policy"" + 0.014*""activityinterest"" + 0.014*""lettersbanking"" + 0.014*""committeemonetary"" + 0.014*""structurefinancial"" + 0.014*""financeindustrial"" + 0.014*""liabilitiesbank"" + 0.014*""enforcementcommunity"" + 0.014*""state"" + 0.014*""august"""
0131b.,14,"0.070*""statement"" + 0.049*""goal"" + 0.021*""rate"" + 0.014*""nw"" + 0.014*""practicepolicy"" + 0.014*""communicationsinstitution"" + 0.014*""international"" + 0.006*""pdf"" + 0.006*""amended"" + 0.006*""version"""
0502a.,0,"0.012*""outlook"" + 0.011*""pace"" + 0.008*""indicates"" + 0.008*""roughly"" + 0.008*""structure"" + 0.008*""household"" + 0.008*""thomas"" + 0.008*""evolve"" + 0.008*""edt"" + 0.008*""view"""
0502a.,1,"0.025*""percent"" + 0.012*""expects"" + 0.012*""objective"" + 0.012*""development"" + 0.008*""may"" + 0.008*""notesdata"" + 0.008*""manual"" + 0.008*""strengthen"" + 0.008*""shareinformation"" + 0.008*""systemfederal"""
0502a.,2,"0.024*""expected"" + 0.016*""reserve"" + 0.016*""month"" + 0.012*""actual"" + 0.012*""realized"" + 0.008*""time"" + 0.008*""w"" + 0.008*""jerome"" + 0.008*""reference"" + 0.008*""size"""
0502a.,3,"0.048*""inflation"" + 0.024*""policy"" + 0.020*""strong"" + 0.012*""run"" + 0.008*""accountshousehold"" + 0.008*""mester"" + 0.008*""communicationsinstitution"" + 0.008*""prevail"" + 0.008*""financedealer"" + 0.008*""account"""
0502a.,4,"0.012*""symmetric"" + 0.012*""open"" + 0.012*""continued"" + 0.012*""adjustment"" + 0.012*""c"" + 0.012*""moderate"" + 0.008*""balancedin"" + 0.008*""moderated"" + 0.008*""legal"" + 0.008*""statutory"""
0502a.,5,"0.012*""financial"" + 0.008*""regulation"" + 0.008*""return"" + 0.008*""strongly"" + 0.008*""grow"" + 0.008*""fixed"" + 0.008*""future"" + 0.008*""business"" + 0.008*""service"" + 0.008*""structurefinancial"""
0502a.,6,"0.024*""labor"" + 0.024*""fund"" + 0.016*""stability"" + 0.012*""stance"" + 0.012*""expectation"" + 0.012*""target"" + 0.008*""vice"" + 0.008*""likely"" + 0.008*""supporting"" + 0.008*""toolsbank"""
0502a.,7,"0.012*""relative"" + 0.012*""employment"" + 0.008*""loretta"" + 0.008*""paper"" + 0.008*""implementationreportsreview"" + 0.008*""k"" + 0.008*""thereby"" + 0.008*""william"" + 0.008*""developmentsregulatory"" + 0.008*""liabilitiesbank"""
0502a.,8,"0.017*""range"" + 0.008*""stable"" + 0.008*""sustained"" + 0.008*""increase"" + 0.008*""j"" + 0.008*""manner"" + 0.008*""suggest"" + 0.008*""monitor"" + 0.008*""since"" + 0.008*""board"""
0502a.,9,"0.038*""rate"" + 0.012*""chairman"" + 0.008*""barkin"" + 0.008*""overall"" + 0.008*""warrant"" + 0.008*""termsexchange"" + 0.008*""databusiness"" + 0.008*""resourcesbanking"" + 0.008*""street"" + 0.008*""unemployment"""
0502a.,10,"0.029*""condition"" + 0.012*""activity"" + 0.012*""international"" + 0.008*""supervisionreportsreporting"" + 0.008*""seek"" + 0.008*""committeemonetary"" + 0.008*""item"" + 0.008*""tool"" + 0.008*""close"" + 0.008*""forumsworking"""
0502a.,11,"0.036*""federal"" + 0.016*""remain"" + 0.008*""financing"" + 0.008*""lael"" + 0.008*""inflationin"" + 0.008*""lettersbanking"" + 0.008*""fourthquarter"" + 0.008*""model"" + 0.008*""payment"" + 0.008*""actionsreportsregulations"""
0502a.,12,"0.028*""economic"" + 0.024*""monetary"" + 0.016*""measure"" + 0.012*""medium"" + 0.008*""mandate"" + 0.008*""coordination"" + 0.008*""enforcementcommunity"" + 0.008*""pm"" + 0.008*""rising"" + 0.008*""formssupervision"""
0502a.,13,"0.013*""basis"" + 0.013*""gradual"" + 0.013*""bank"" + 0.013*""low"" + 0.008*""food"" + 0.008*""accommodative"" + 0.008*""march"" + 0.008*""quarles"" + 0.008*""assessment"" + 0.008*""analysisconsumer"""
0502a.,14,"0.039*""committee"" + 0.035*""market"" + 0.015*""data"" + 0.011*""maximum"" + 0.011*""datafinancial"" + 0.011*""term"" + 0.011*""recent"" + 0.007*""gain"" + 0.007*""moved"" + 0.007*""fomc"""
0613a.,0,"0.036*""committee"" + 0.013*""financial"" + 0.009*""manual"" + 0.009*""investment"" + 0.009*""actionsreportsregulations"" + 0.009*""databusiness"" + 0.009*""termsexchange"" + 0.009*""regulation"" + 0.009*""picked"" + 0.009*""relative"""
0613a.,1,"0.014*""chairman"" + 0.009*""business"" + 0.009*""energy"" + 0.009*""determining"" + 0.009*""action"" + 0.009*""strongly"" + 0.009*""may"" + 0.009*""governor"" + 0.009*""rising"" + 0.005*""target"""
0613a.,2,"0.039*""inflation"" + 0.021*""range"" + 0.021*""policy"" + 0.017*""fund"" + 0.012*""expected"" + 0.008*""tool"" + 0.008*""paper"" + 0.008*""systemfederal"" + 0.008*""balanceconsistent"" + 0.008*""williamsimplementation"""
0613a.,3,"0.018*""target"" + 0.014*""activity"" + 0.014*""recent"" + 0.009*""balancedin"" + 0.009*""resourcesjune"" + 0.009*""analysisconsumer"" + 0.009*""increase"" + 0.009*""utility"" + 0.009*""future"" + 0.009*""street"""
0613a.,4,"0.041*""market"" + 0.009*""indicates"" + 0.009*""job"" + 0.009*""information"" + 0.009*""barkin"" + 0.009*""spending"" + 0.009*""asset"" + 0.009*""board"" + 0.009*""randal"" + 0.009*""jerome"""
0613a.,5,"0.019*""reserve"" + 0.009*""longerterm"" + 0.009*""item"" + 0.009*""term"" + 0.009*""statutespayment"" + 0.009*""stable"" + 0.009*""william"" + 0.009*""developmentresearch"" + 0.009*""principle"" + 0.009*""accommodative"""
0613a.,6,"0.014*""month"" + 0.009*""foster"" + 0.009*""k"" + 0.009*""including"" + 0.009*""edt"" + 0.009*""received"" + 0.009*""model"" + 0.009*""practicepolicy"" + 0.009*""bostic"" + 0.009*""w"""
0613a.,7,"0.032*""federal"" + 0.027*""labor"" + 0.009*""quarles"" + 0.009*""close"" + 0.009*""inflationin"" + 0.009*""ass"" + 0.009*""liabilitiesbank"" + 0.009*""moved"" + 0.009*""constitution"" + 0.009*""state"""
0613a.,8,"0.023*""economic"" + 0.023*""monetary"" + 0.014*""expectation"" + 0.009*""near"" + 0.009*""reading"" + 0.009*""release"" + 0.009*""view"" + 0.009*""gain"" + 0.009*""stock"" + 0.009*""strategy"""
0613a.,9,"0.027*""condition"" + 0.018*""data"" + 0.013*""continued"" + 0.013*""international"" + 0.013*""symmetric"" + 0.009*""implementationreportsreview"" + 0.009*""formssupervision"" + 0.009*""infrastructuresresearch"" + 0.009*""household"" + 0.009*""raise"""
0613a.,10,"0.018*""stability"" + 0.018*""strong"" + 0.013*""c"" + 0.013*""bank"" + 0.013*""datafinancial"" + 0.013*""realized"" + 0.013*""indicator"" + 0.009*""medium"" + 0.009*""forumsworking"" + 0.009*""seek"""
0613a.,11,"0.014*""sustained"" + 0.009*""notesdata"" + 0.009*""ratesmicro"" + 0.009*""h"" + 0.009*""payment"" + 0.009*""john"" + 0.009*""provides"" + 0.009*""average"" + 0.009*""assessment"" + 0.009*""grow"""
0613a.,12,"0.027*""percent"" + 0.018*""objective"" + 0.013*""employment"" + 0.009*""declined"" + 0.009*""unemployment"" + 0.009*""assessmentsfinancial"" + 0.009*""coordination"" + 0.009*""committeemonetary"" + 0.009*""pm"" + 0.009*""appear"""
0613a.,13,"0.014*""maximum"" + 0.009*""take"" + 0.009*""communicationsinstitution"" + 0.009*""j"" + 0.009*""gradual"" + 0.009*""expects"" + 0.009*""solid"" + 0.009*""mandate"" + 0.009*""supervisionreportsreporting"" + 0.009*""flexible"""
0613a.,14,"0.032*""rate"" + 0.013*""open"" + 0.009*""roughly"" + 0.009*""note"" + 0.009*""price"" + 0.009*""structurefinancial"" + 0.009*""issued"" + 0.009*""supporting"" + 0.009*""balancesotherregulationssupervision"" + 0.009*""decided"""
0926a.,0,"0.019*""percent"" + 0.019*""fund"" + 0.014*""employment"" + 0.009*""liabilitiesbank"" + 0.009*""shareinformation"" + 0.009*""jerome"" + 0.009*""infrastructuresresearch"" + 0.009*""k"" + 0.009*""developmentresearch"" + 0.009*""manual"""
0926a.,1,"0.019*""policy"" + 0.014*""expectation"" + 0.009*""business"" + 0.009*""j"" + 0.009*""view"" + 0.009*""dc"" + 0.009*""utility"" + 0.009*""financing"" + 0.009*""developmentsregulatory"" + 0.009*""recent"""
0926a.,2,"0.019*""objective"" + 0.019*""monetary"" + 0.014*""expected"" + 0.009*""changed"" + 0.009*""communicationsinstitution"" + 0.009*""w"" + 0.009*""stable"" + 0.009*""unemployment"" + 0.009*""adjustment"" + 0.009*""actionsreportsregulations"""
0926a.,3,"0.014*""indicator"" + 0.014*""bank"" + 0.014*""maximum"" + 0.009*""forumsworking"" + 0.009*""powell"" + 0.009*""randal"" + 0.009*""loretta"" + 0.009*""received"" + 0.009*""analysisconsumer"" + 0.009*""payment"""
0926a.,4,"0.033*""federal"" + 0.014*""chairman"" + 0.009*""statutory"" + 0.009*""determining"" + 0.009*""enforcementcommunity"" + 0.009*""resourcesseptember"" + 0.009*""average"" + 0.009*""lettersbanking"" + 0.009*""price"" + 0.009*""governor"""
0926a.,5,"0.014*""data"" + 0.014*""h"" + 0.009*""nation"" + 0.009*""john"" + 0.009*""roughly"" + 0.009*""balanceconsistent"" + 0.009*""remain"" + 0.009*""washington"" + 0.009*""decided"" + 0.009*""bostic"""
0926a.,6,"0.024*""labor"" + 0.009*""quarlesimplementation"" + 0.009*""stock"" + 0.009*""sustained"" + 0.009*""consistent"" + 0.009*""clarida"" + 0.009*""strategy"" + 0.009*""expects"" + 0.009*""practicepolicy"" + 0.009*""pressure"""
0926a.,7,"0.014*""month"" + 0.014*""symmetric"" + 0.009*""safe"" + 0.009*""foster"" + 0.009*""formssupervision"" + 0.009*""job"" + 0.009*""september"" + 0.009*""term"" + 0.009*""supervisionreportsreporting"" + 0.009*""fomc"""
0926a.,8,"0.023*""range"" + 0.023*""economic"" + 0.019*""reserve"" + 0.019*""target"" + 0.009*""balancesotherregulationssupervision"" + 0.009*""barkin"" + 0.009*""balancedin"" + 0.009*""ratesmicro"" + 0.009*""met"" + 0.009*""financedealer"""
0926a.,9,"0.043*""inflation"" + 0.014*""open"" + 0.009*""release"" + 0.009*""george"" + 0.009*""since"" + 0.009*""regulation"" + 0.009*""gain"" + 0.009*""paper"" + 0.009*""statutespayment"" + 0.009*""committeemonetary"""
0926a.,10,"0.019*""stability"" + 0.014*""international"" + 0.014*""near"" + 0.009*""principle"" + 0.009*""toolsbank"" + 0.009*""vice"" + 0.009*""august"" + 0.009*""raphael"" + 0.009*""rising"" + 0.009*""implementationreportsreview"""
0926a.,11,"0.015*""financial"" + 0.010*""tool"" + 0.010*""reference"" + 0.010*""developmentsvoting"" + 0.010*""mester"" + 0.010*""accountshousehold"" + 0.010*""richard"" + 0.010*""mandate"" + 0.010*""low"" + 0.005*""strong"""
0926a.,12,"0.019*""strong"" + 0.009*""appear"" + 0.009*""indicates"" + 0.009*""resourcesbanking"" + 0.009*""take"" + 0.009*""ass"" + 0.009*""size"" + 0.009*""l"" + 0.009*""energy"" + 0.009*""increase"""
0926a.,13,"0.033*""rate"" + 0.014*""datafinancial"" + 0.009*""issued"" + 0.009*""thomas"" + 0.009*""notesdata"" + 0.009*""including"" + 0.009*""reading"" + 0.009*""seek"" + 0.009*""expansion"" + 0.009*""food"""
0926a.,14,"0.036*""committee"" + 0.036*""market"" + 0.023*""condition"" + 0.013*""activity"" + 0.013*""realized"" + 0.009*""mdrmmoney"" + 0.009*""activityinterest"" + 0.009*""c"" + 0.009*""structure"" + 0.009*""strengthen"""
1108a.,0,"0.036*""committee"" + 0.031*""federal"" + 0.022*""economic"" + 0.013*""data"" + 0.009*""analysisconsumer"" + 0.009*""developmentsregulatory"" + 0.009*""regulation"" + 0.009*""richard"" + 0.009*""medium"" + 0.009*""thomas"""
1108a.,1,"0.022*""labor"" + 0.018*""fund"" + 0.013*""datafinancial"" + 0.013*""employment"" + 0.013*""bank"" + 0.009*""enforcementcommunity"" + 0.009*""implementationreportsreview"" + 0.009*""increase"" + 0.009*""timing"" + 0.009*""jerome"""
1108a.,2,"0.014*""open"" + 0.014*""near"" + 0.009*""action"" + 0.009*""september"" + 0.009*""shareinformation"" + 0.009*""payment"" + 0.009*""risk"" + 0.009*""strongly"" + 0.009*""fomc"" + 0.009*""balancesotherregulationssupervision"""
